0.56666739,0.2431937,0.8115615,0.9992675,0.7314125,0.8578318,0.8339641
0.57000073,0.246429,0.8148578,1.003663,0.7379441,0.8632646,0.8383592
0.57333407,0.237761,0.8083262,0.9981687,0.7281162,0.8512391,0.829569
0.57666741,0.2366622,0.8061287,0.997131,0.729215,0.856733,0.8350629
0.58000074,0.2366622,0.809425,1.001465,0.7215847,0.8491027,0.8274325
0.58333408,0.2442925,0.8115615,1.000366,0.7314125,0.856733,0.8339641
0.58666742,0.2398974,0.8126602,1.001465,0.7346478,0.8621658,0.8383592
0.59000076,0.2398974,0.809425,0.9992675,0.729215,0.8512391,0.829569
0.59333409,0.2366622,0.8050299,0.9949334,0.7270175,0.856733,0.8339641
0.59666743,0.2366622,0.8126602,1.003663,0.7259187,0.8491027,0.8284702
0.60000077,0.2442925,0.8126602,1.000366,0.7325113,0.8589305,0.8361616
0.60333411,0.2409962,0.8126602,1.000366,0.7357466,0.861067,0.8383592
0.60666744,0.2431937,0.8126602,1.001465,0.7325113,0.8545355,0.8328654
0.61000078,0.2355634,0.8050299,0.9960322,0.7259187,0.8556342,0.8328654
0.61333412,0.2355634,0.8083262,1.002564,0.7237211,0.8502014,0.8274325
0.61666746,0.2475278,0.813759,1.003663,0.7357466,0.8599682,0.8361616
0.62000079,0.2398974,0.8115615,0.9992675,0.7357466,0.8621658,0.8372604
0.62333413,0.2442925,0.8126602,1.002564,0.7346478,0.8545355,0.8317665
0.62666747,0.2409962,0.8061287,0.9960322,0.729215,0.8578318,0.8350629
0.63000081,0.2344646,0.8083262,1.001465,0.7248199,0.8491027,0.8274325
0.63333414,0.2453913,0.813759,1.001465,0.7357466,0.8621658,0.8372604
0.63666748,0.2398974,0.809425,0.997131,0.733549,0.8599682,0.8361616
0.64000082,0.242095,0.8126602,0.9992675,0.7325113,0.8556342,0.8328654
0.64333416,0.2387987,0.8061287,0.997131,0.729215,0.8589305,0.8350629
0.6466675,0.2333659,0.8061287,0.9992675,0.7226834,0.8480039,0.825235
0.65000083,0.242095,0.809425,1.002564,0.7401416,0.8621658,0.8394579
0.65333417,0.237761,0.8104627,0.9981687,0.7357466,0.861067,0.8361616
0.65666751,0.2398974,0.8104627,0.9981687,0.7325113,0.8534367,0.8274325
0.66000085,0.242095,0.809425,0.9981687,0.733549,0.8621658,0.8361616
0.66333418,0.2344646,0.8083262,0.9992675,0.7237211,0.8469051,0.8263338
0.66666752,0.2442925,0.8104627,1.001465,0.7390428,0.8621658,0.8383592
0.67000086,0.242095,0.8126602,1.000366,0.7390428,0.8632646,0.8383592
0.6733342,0.2398974,0.8083262,0.997131,0.7314125,0.8523379,0.8284702
0.67666753,0.2442925,0.8115615,1.000366,0.7346478,0.861067,0.8361616
0.68000087,0.2344646,0.8083262,1.001465,0.7270175,0.8502014,0.8263338
0.68333421,0.242095,0.8104627,1.000366,0.7379441,0.8599682,0.8372604
0.68666755,0.242095,0.8126602,1.003663,0.7412404,0.8676596,0.8404956
0.69000088,0.2355634,0.8061287,0.9949334,0.7314125,0.8502014,0.8284702
0.69333422,0.2453913,0.8104627,0.997131,0.7357466,0.8621658,0.8361616
0.69666756,0.237761,0.8115615,1.002564,0.7270175,0.8502014,0.829569
0.7000009,0.242095,0.809425,0.9992675,0.7379441,0.8599682,0.8372604
0.70333423,0.246429,0.8159565,1.003663,0.7433769,0.8665608,0.8415944
0.70666757,0.2387987,0.8083262,0.9960322,0.7303138,0.8512391,0.8284702
0.71000091,0.2431937,0.8083262,0.9960322,0.733549,0.8599682,0.8361616
0.71333425,0.2398974,0.8126602,1.001465,0.7281162,0.8523379,0.8274325
0.71666759,0.2387987,0.8083262,0.9992675,0.7357466,0.8589305,0.8339641
0.72000092,0.2398974,0.8083262,1.000366,0.7390428,0.8632646,0.8383592
0.72333426,0.2387987,0.8104627,0.9981687,0.733549,0.8523379,0.8284702
0.7266676,0.2431937,0.8104627,0.9960322,0.7314125,0.8599682,0.8339641
0.73000094,0.2409962,0.813759,1.004761,0.7281162,0.8512391,0.8284702
0.73333427,0.2431937,0.8104627,0.9992675,0.7325113,0.8578318,0.8339641
0.73666761,0.2366622,0.8072274,0.9992675,0.7357466,0.8621658,0.8383592
0.74000095,0.2355634,0.8061287,0.9992675,0.7314125,0.8534367,0.8317665
0.74333429,0.2409962,0.8083262,0.9960322,0.729215,0.8578318,0.8339641
0.74666762,0.2409962,0.813759,1.003663,0.7248199,0.8502014,0.829569
0.75000096,0.2442925,0.813759,1.000366,0.7325113,0.856733,0.8372604
0.7533343,0.2409962,0.8083262,0.9992675,0.7325113,0.861067,0.8383592
0.75666764,0.242095,0.8104627,1.002564,0.7325113,0.8545355,0.8339641
0.76000097,0.2398974,0.8028934,0.9949334,0.7226834,0.8545355,0.8339641
0.76333431,0.2409962,0.813759,1.002564,0.7204859,0.8469051,0.8284702
0.76666765,0.2486265,0.813759,1.002564,0.7325113,0.856733,0.8383592
0.77000099,0.2409962,0.809425,0.9992675,0.7281162,0.8545355,0.8339641
0.77333432,0.2409962,0.8104627,1.001465,0.729215,0.8491027,0.8317665
0.77666766,0.237761,0.8061287,0.997131,0.7237211,0.8512391,0.8361616
0.780001,0.2344646,0.8104627,1.000366,0.7160908,0.8414723,0.8263338
0.78333434,0.2475278,0.813759,1.003663,0.7303138,0.8523379,0.8404956
0.78666767,0.2398974,0.8115615,0.9992675,0.7259187,0.8502014,0.8361616
0.79000101,0.2387987,0.8072274,1.000366,0.7259187,0.8436089,0.8306678
0.79333435,0.2387987,0.8061287,0.9960322,0.7226834,0.8480039,0.8361616
0.79666769,0.237761,0.8083262,0.9992675,0.7160908,0.8359785,0.825235
0.80000103,0.246429,0.8148578,1.001465,0.7303138,0.8491027,0.8394579
0.80333436,0.2431937,0.8126602,1.002564,0.729215,0.8480039,0.8372604
0.8066677,0.237761,0.809425,0.997131,0.7237211,0.8392748,0.829569
0.81000104,0.242095,0.8072274,0.9981687,0.7237211,0.8436089,0.8361616
0.81333438,0.2300696,0.8050299,0.9981687,0.7128556,0.8305457,0.825235
0.81666771,0.2453913,0.8126602,1.002564,0.7270175,0.8436089,0.8372604
0.82000105,0.2431937,0.8115615,1.000366,0.729215,0.8436089,0.8383592
0.82333439,0.2344646,0.8061287,0.9960322,0.7204859,0.8326822,0.829569
0.82666773,0.2453913,0.8104627,0.9992675,0.7226834,0.8403736,0.8361616
0.83000106,0.2344646,0.809425,1.001465,0.7160908,0.8316445,0.8274325
0.8333344,0.2409962,0.8083262,0.9981687,0.7226834,0.8403736,0.8350629
0.83666774,0.2475278,0.8170553,1.006898,0.733549,0.8458064,0.8415944
0.84000108,0.2344646,0.8072274,0.9960322,0.7204859,0.8326822,0.829569
0.84333441,0.242095,0.8104627,0.9992675,0.7204859,0.8359785,0.8350629
0.84666775,0.237761,0.8083262,1.001465,0.7160908,0.8316445,0.8274325
0.85000109,0.2355634,0.8050299,0.997131,0.7215847,0.8359785,0.8328654
0.85333443,0.2453913,0.8170553,1.003663,0.7303138,0.8447076,0.8426932
0.85666776,0.2398974,0.809425,0.9981687,0.7248199,0.8348798,0.829569
0.8600011,0.2431937,0.809425,0.9949334,0.7204859,0.8348798,0.8339641
0.86333444,0.2344646,0.8083262,1.002564,0.7171896,0.8305457,0.8274325
0.86666778,0.2398974,0.8072274,0.9981687,0.7226834,0.8348798,0.8350629
0.87000111,0.242095,0.8104627,1.001465,0.7281162,0.8403736,0.8394579
0.87333445,0.2387987,0.8126602,0.9981687,0.7237211,0.8359785,0.8306678
0.87666779,0.237761,0.8017946,0.9938347,0.7160908,0.8326822,0.8306678
0.88000113,0.2387987,0.8104627,1.003663,0.7182884,0.8316445,0.829569
0.88333447,0.2453913,0.8126602,1.000366,0.7248199,0.838176,0.8350629
0.8866678,0.2409962,0.8104627,0.9992675,0.7248199,0.8392748,0.8372604
0.89000114,0.2409962,0.8115615,1.001465,0.7237211,0.8348798,0.8317665
0.89333448,0.2366622,0.8050299,0.9949334,0.7193871,0.8337809,0.8339641
0.89666782,0.2344646,0.8083262,1.000366,0.7160908,0.8294469,0.8263338
0.90000115,0.2442925,0.8126602,1.000366,0.7248199,0.838176,0.8372604
0.90333449,0.2398974,0.8115615,1.000366,0.7248199,0.8392748,0.8361616
0.90666783,0.2409962,0.8104627,0.9992675,0.7237211,0.8337809,0.8306678
0.91000117,0.242095,0.8061287,0.9960322,0.7215847,0.8359785,0.8350629
0.9133345,0.2355634,0.8061287,0.9992675,0.714992,0.8272494,0.8263338
0.91666784,0.2453913,0.8126602,1.002564,0.7270175,0.8403736,0.8383592
0.92000118,0.2431937,0.8126602,1.000366,0.7270175,0.8403736,0.8383592
0.92333452,0.2387987,0.8083262,0.997131,0.7193871,0.8326822,0.8284702
0.92666785,0.2442925,0.8115615,0.9981687,0.7226834,0.8370773,0.8372604
0.93000119,0.2322671,0.8061287,0.9992675,0.7138933,0.8272494,0.825235
0.93333453,0.2409962,0.8061287,0.9981687,0.7237211,0.838176,0.8350629
0.93666787,0.2442925,0.8148578,1.003663,0.729215,0.84251,0.8404956
0.9400012,0.2355634,0.8061287,0.9938347,0.7182884,0.8294469,0.825235
0.94333454,0.2453913,0.809425,1.001465,0.7248199,0.8414723,0.8394579
0.94666788,0.2366622,0.809425,1.000366,0.714992,0.8294469,0.8284702
0.95000122,0.237761,0.8072274,0.9981687,0.7226834,0.8359785,0.8328654
0.95333456,0.246429,0.8170553,1.004761,0.7314125,0.8469051,0.843792
0.95666789,0.2311684,0.8039311,0.9927359,0.714992,0.8272494,0.8241363
0.96000123,0.2475278,0.8115615,1.000366,0.7226834,0.8392748,0.8372604
0.96333457,0.2387987,0.8104627,1.002564,0.7182884,0.8316445,0.8284702
0.96666791,0.2344646,0.8039311,0.9938347,0.7171896,0.8326822,0.8306678
0.97000124,0.2475278,0.8148578,1.005799,0.733549,0.8458064,0.843792
0.97333458,0.2366622,0.809425,0.9960322,0.7171896,0.8316445,0.8284702
0.97666792,0.242095,0.8083262,0.997131,0.7204859,0.8370773,0.8350629
0.98000126,0.2398974,0.8115615,1.004761,0.7215847,0.8370773,0.8328654
0.98333459,0.2355634,0.8072274,0.9938347,0.7160908,0.8316445,0.829569
0.98666793,0.2486265,0.8170553,1.004761,0.7325113,0.8469051,0.843792
0.99000127,0.2355634,0.8050299,0.9960322,0.7193871,0.8316445,0.8274325
0.99333461,0.2409962,0.8050299,0.997131,0.7226834,0.838176,0.8350629
0.99666794,0.2453913,0.8170553,1.005799,0.7226834,0.8348798,0.8328654
1.00000128,0.2398974,0.8072274,0.9960322,0.7160908,0.8316445,0.829569
1.00333462,0.2442925,0.8148578,1.002564,0.7281162,0.8447076,0.8394579
1.00666796,0.2366622,0.8072274,0.9981687,0.7215847,0.8348798,0.8284702
1.01000129,0.237761,0.8061287,0.9981687,0.7215847,0.8370773,0.8350629
1.01333463,0.2431937,0.8159565,1.005799,0.7215847,0.8359785,0.8306678
1.01666797,0.2398974,0.809425,0.997131,0.7204859,0.8337809,0.8306678
1.02000131,0.242095,0.8104627,0.9992675,0.7248199,0.8392748,0.8372604
1.02333464,0.237761,0.8072274,0.9981687,0.7215847,0.8348798,0.829569
1.02666798,0.242095,0.8083262,0.9981687,0.7248199,0.8403736,0.8372604
1.03000132,0.2398974,0.8148578,1.003663,0.7193871,0.8326822,0.8284702
1.03333466,0.2453913,0.8126602,1.000366,0.7248199,0.838176,0.8350629
1.036668,0.2398974,0.8104627,0.9992675,0.7270175,0.838176,0.8372604
1.04000133,0.2398974,0.8115615,0.9981687,0.7226834,0.8348798,0.829569
1.04333467,0.242095,0.8083262,1.000366,0.7259187,0.838176,0.8372604
1.04666801,0.2355634,0.8115615,1.000366,0.7171896,0.8294469,0.825235
1.05000135,0.242095,0.8126602,1.000366,0.7281162,0.8370773,0.8350629
1.05333468,0.2431937,0.8115615,0.9981687,0.7270175,0.8370773,0.8350629
1.05666802,0.2355634,0.8061287,0.997131,0.7248199,0.8326822,0.8284702
1.06000136,0.2431937,0.8083262,0.9981687,0.7270175,0.838176,0.8383592
1.0633347,0.237761,0.8126602,1.001465,0.7193871,0.8283482,0.825235
1.06666803,0.2431937,0.8115615,1.000366,0.7270175,0.8370773,0.8328654
1.07000137,0.242095,0.8115615,0.9992675,0.729215,0.838176,0.8350629
1.07333471,0.2387987,0.8115615,0.9981687,0.7259187,0.8326822,0.8284702
1.07666805,0.2442925,0.8083262,1.000366,0.7281162,0.838176,0.8339641
1.08000138,0.237761,0.8126602,1.001465,0.7193871,0.8283482,0.825235
1.08333472,0.2431937,0.8115615,1.000366,0.729215,0.8370773,0.8317665
1.08666806,0.2442925,0.813759,1.000366,0.733549,0.8403736,0.8361616
1.0900014,0.2398974,0.809425,0.9992675,0.7259187,0.8326822,0.8263338
1.09333473,0.2398974,0.8050299,0.9960322,0.7270175,0.8348798,0.8317665
1.09666807,0.237761,0.8126602,1.002564,0.7193871,0.8272494,0.825235
1.10000141,0.2431937,0.8126602,0.9992675,0.729215,0.8348798,0.8328654
1.10333475,0.246429,0.813759,1.003663,0.7357466,0.8403736,0.8361616
1.10666808,0.2355634,0.8061287,0.997131,0.7281162,0.8305457,0.8274325
1.11000142,0.2387987,0.8061287,0.9960322,0.7248199,0.8305457,0.829569
1.11333476,0.2398974,0.8148578,1.003663,0.7226834,0.8305457,0.8263338
1.1166681,0.2431937,0.809425,0.9992675,0.7281162,0.8337809,0.8317665
1.12000144,0.242095,0.813759,1.001465,0.7357466,0.8403736,0.8350629
1.12333477,0.2355634,0.8072274,0.997131,0.7270175,0.8305457,0.8263338
1.12666811,0.2355634,0.8039311,0.9927359,0.7259187,0.8305457,0.8274325
1.13000145,0.242095,0.813759,1.002564,0.7259187,0.8283482,0.8241363
1.13333479,0.2398974,0.8104627,0.9960322,0.729215,0.8326822,0.8306678
1.13666812,0.2431937,0.8126602,1.000366,0.7368453,0.838176,0.8339641
1.14000146,0.2333659,0.8050299,0.997131,0.7303138,0.8305457,0.8274325
1.1433348,0.2355634,0.8039311,0.9938347,0.7281162,0.8283482,0.825235
